137.21,157.68,153.87,179.44,171.09,157.45,151.24,126.77,177.95,9,10,10,11,11,10,10,8,11,17,14,14,11,11,14,14,17,11
152.01,126.81,156.5,151.54,141.44,157.4,139.39,129.78,123.69,10,8,10,10,9,10,9,8,8,14,17,14,14,14,14,17,17,17
144.54,140.59,156.6,127.46,146.88,127.42,177.15,148.25,168.39,9,9,10,8,9,8,11,9,11,14,14,14,17,14,17,11,14,11
157.42,163.63,132.69,168.86,171.79,118.85,147.35,140.22,152.35,10,10,8,11,11,7,9,9,10,14,11,17,11,11,20,14,14,14
137.25,154.19,158.96,153.67,148.22,130.66,150.86,142.19,130.81,9,10,10,10,9,8,10,9,8,17,14,14,14,14,17,14,14,17
149.16,146.85,152.88,164.88,158.64,169.59,139.06,137.03,148.58,9,9,10,10,10,11,9,9,9,14,14,14,11,14,11,17,17,14
170.75,169.56,148.11,141.05,127.19,160.08,150.34,132.33,144.98,11,11,9,9,8,10,10,8,9,11,11,14,14,17,11,14,17,14
122.56,156.45,147.39,174.47,129.61,164.56,152.15,151.24,160.75,8,10,9,11,8,10,10,10,10,17,14,14,11,17,11,14,14,11
167.9,133.93,169.78,131.85,133.89,139.91,161.05,133.95,155.02,11,8,11,8,8,9,10,8,10,11,17,11,17,17,17,11,17,14
156.18,152.31,158.32,132.41,165.11,151.7,160.95,135.25,150.78,10,10,10,8,11,10,10,9,10,14,14,14,17,11,14,11,17,14
163.16,165.21,148.73,122.2,133.55,153.28,161.91,156.95,140.81,10,11,9,8,8,10,10,10,9,11,11,14,17,17,14,11,14,14
183.67,151.09,162.98,143.76,133.28,160.28,165.57,177.33,142.07,12,10,10,9,8,10,11,11,9,8,14,11,14,17,11,11,11,14
125.58,174.26,153.96,133.09,141.61,137.87,167.42,158.88,153.64,8,11,10,8,9,9,11,10,10,17,11,14,17,14,17,11,14,14
153.61,137.68,164.9,155.2,146.08,147.23,148.47,136.69,161.12,10,9,10,10,9,9,9,9,10,14,17,11,14,14,14,14,17,11
170.88,187.11,157.56,137.66,153.01,134.89,140.8,140.12,137.5,11,12,10,9,10,8,9,9,9,11,8,14,17,14,17,14,14,17
155.67,133.27,160.01,161.93,165.56,149.69,159.28,177.05,150.79,10,8,10,10,11,9,10,11,10,14,17,11,11,11,14,14,11,14
147.33,176.59,112.37,143.15,186.46,142.93,141.6,131.6,161.89,9,11,7,9,12,9,9,8,10,14,11,20,14,8,14,14,17,11
118.35,138.01,158.5,149.98,159.36,151.9,160.21,130.69,153.27,7,9,10,9,10,10,10,8,10,20,17,14,14,14,14,11,17,14
126.5,161.75,145.34,159.83,141.94,154.93,165.81,120.3,121.99,8,10,9,10,9,10,11,8,8,17,11,14,14,14,14,11,17,17
122.51,162.73,156.08,139.46,172.49,152.07,126.2,134.71,129.22,8,10,10,9,11,10,8,8,8,17,11,14,17,11,14,17,17,17
164.32,140.98,132.42,141.34,137.45,162.79,157.16,154.53,156.24,10,9,8,9,9,10,10,10,10,11,14,17,14,17,11,14,14,14
